,artist_name,end_time,ms_played,track_name,track_id
7870,Kanye West,2022-06-16 19:19,162425,Flashing Lights,
7871,Kanye West,2022-06-16 19:22,20991,Flashing Lights,
7872,Kanye West,2022-06-16 19:25,62684,Flashing Lights,
7873,Glass Animals,2022-06-16 19:26,67604,Heat Waves,
7874,Glass Animals,2022-06-16 19:29,171475,Heat Waves,
7875,Frank Ocean,2022-06-16 19:33,210285,Chanel,
7876,Frank Ocean,2022-06-16 19:37,234093,Lost,
7877,Chance the Rapper,2022-06-16 19:56,148514,All We Got (feat. Kanye West & Chicago Children's Choir),
7878,Chance the Rapper,2022-06-16 19:59,298,All We Got (feat. Kanye West & Chicago Children's Choir),
7879,Chance the Rapper,2022-06-16 19:59,3968,All We Got (feat. Kanye West & Chicago Children's Choir),
7880,Chance the Rapper,2022-06-16 20:00,51326,All We Got (feat. Kanye West & Chicago Children's Choir),
7881,Blxst,2022-06-16 20:01,4457,Chosen (feat. Ty Dolla $ign),
7882,Blxst,2022-06-16 20:01,26773,Chosen (feat. Ty Dolla $ign),
7883,J. Cole,2022-06-16 20:01,7757,Power Trip (feat. Miguel),
7884,J. Cole,2022-06-16 20:01,5407,Power Trip (feat. Miguel),
7885,Lil Tecca,2022-06-16 20:02,149,SEASIDE (feat. iann dior),
7886,Blxst,2022-06-16 20:06,161684,Chosen (feat. Ty Dolla $ign),
7887,J. Cole,2022-06-16 20:07,113998,Power Trip (feat. Miguel),
7888,Kendrick Lamar,2022-06-16 20:41,4275,Die Hard,
7889,Kendrick Lamar,2022-06-16 21:07,9693,Die Hard,
7890,Kendrick Lamar,2022-06-16 21:07,27377,Die Hard,
7891,The Weeknd,2022-06-16 21:07,4933,Blinding Lights,
7892,The Weeknd,2022-06-16 21:07,6784,Blinding Lights,
7893,Playboi Carti,2022-06-16 21:07,1519,Sky,
7894,The Weeknd,2022-06-16 21:11,116596,Blinding Lights,
7895,The Weeknd,2022-06-16 21:12,83444,Blinding Lights,
7896,Post Malone,2022-06-16 21:31,218320,On The Road (feat. Meek Mill & Lil Baby),
7897,Nas,2022-06-16 21:35,190261,Wave Gods,
7898,Future,2022-06-16 21:39,1114,Over Your Head,
7899,Jhené Aiko,2022-06-16 21:39,1137,Sativa,
7900,A$AP Rocky,2022-06-16 21:39,998,Praise The Lord (Da Shine) (feat. Skepta),
7901,Mura Masa,2022-06-16 21:39,192160,Love$ick (feat. A$AP Rocky),
7902,Future,2022-06-16 21:39,1184,Thought It Was a Drought,
7903,Kanye West,2022-06-16 21:39,1160,I Wonder,
7904,Viniq,2022-06-16 21:39,4222,Pretty Face,
7905,Childish Gambino,2022-06-16 21:39,812,Les,
7906,Travis Scott,2022-06-16 21:39,1091,HIGHEST IN THE ROOM,
7907,Lil Yachty,2022-06-16 21:42,139845,NBAYOUNGBOAT,
7908,The Strumbellas,2022-06-16 21:42,4338,Spirits,
7909,Odd Future,2022-06-16 21:46,206216,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",
7910,Odd Future,2022-06-16 21:49,70182,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",
7911,Jhené Aiko,2022-06-16 21:49,28907,3:16AM,
7912,Blxst,2022-06-16 21:52,67871,Chosen (feat. Ty Dolla $ign),
7913,Kanye West,2022-06-16 21:53,8777,Gone,
7914,Blxst,2022-06-16 21:55,161684,Chosen (feat. Ty Dolla $ign),
7915,Kanye West,2022-06-16 22:01,88475,Gone,
7916,Future,2022-06-16 22:07,346906,Codeine Crazy,
7917,Kid Cudi,2022-06-16 22:10,227346,Up Up & Away,
7918,Unknown Artist,2022-06-16 22:18,171000,Unknown Track,
7919,UMI,2022-06-16 22:21,207880,wish that i could,
7920,A$AP Mob,2022-06-16 22:36,235214,Yamborghini High (feat. Juicy J),
7921,Kid Cudi,2022-06-16 22:36,975,SATELLITE FLIGHT,
7922,PARTYNEXTDOOR,2022-06-16 22:36,1555,Recognize (feat. Drake),
7923,Subtronics,2022-06-16 22:36,1787,Scream Saver,
7924,The Strumbellas,2022-06-16 22:36,1021,Spirits,
7925,JACKBOYS,2022-06-16 22:40,812,OUT WEST (feat. Young Thug),
7926,Marshmello,2022-06-16 22:40,1207,Chasing Colors (feat. Noah Cyrus),
7927,Lil Tecca,2022-06-16 22:40,2438,ABOUT YOU (with NAV),
7928,Post Malone,2022-06-16 22:40,189916,I Fall Apart,
7929,Lil Yachty,2022-06-16 22:40,859,NBAYOUNGBOAT,
7930,Lil Yachty,2022-06-16 22:40,1718,NBAYOUNGBOAT,
7931,PARTYNEXTDOOR,2022-06-16 22:40,2252,Recognize (feat. Drake),
7932,PARTYNEXTDOOR,2022-06-16 22:40,1091,Recognize (feat. Drake),
7933,The Weeknd,2022-06-16 22:40,1137,Heartless,
7934,A$AP Rocky,2022-06-16 22:40,905,Purple Swag,
7935,Odd Future,2022-06-16 22:40,1021,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",
7936,Kendrick Lamar,2022-06-16 22:40,975,DNA.,
7937,22Gz,2022-06-16 22:40,1648,"Suburban, Pt. 2",
7938,A$AP Rocky,2022-06-16 22:40,928,Long Live A$AP,
7939,Matty Wood$,2022-06-16 22:40,905,Sunday,
7940,Kanye West,2022-06-16 22:40,9450,I Wonder,
7941,Young Thug,2022-06-16 22:40,1741,The London (feat. J. Cole & Travis Scott),
7942,Kid Cudi,2022-06-16 22:40,1834,Mr. Rager,
7943,Trippie Redd,2022-06-16 22:40,696,Taking A Walk,
7944,Marshmello,2022-06-16 22:40,1578,Tongue Tied (with YUNGBLUD & blackbear),
7945,Kanye West,2022-06-16 22:40,905,Flashing Lights,
7946,Frank Ocean,2022-06-16 22:40,835,Chanel,
7947,Gunna,2022-06-16 22:43,197760,DOLLAZ ON MY HEAD (feat. Young Thug),
7948,Blxst,2022-06-16 22:46,161684,Chosen (feat. Ty Dolla $ign),
7949,Doja Cat,2022-06-16 22:50,210560,Need to Know,
7950,Young Stoner Life,2022-06-16 22:53,215693,Solid (feat. Drake),
7951,A$AP Rocky,2022-06-16 22:57,236280,Fashion Killa,
7952,Childish Gambino,2022-06-16 23:01,202666,Retro (Rough),
7953,PARTYNEXTDOOR,2022-06-16 23:02,95452,Break from Toronto,
7954,Calvin Harris,2022-06-16 23:06,227810,Slide (feat. Frank Ocean & Migos),
7955,Jack Harlow,2022-06-16 23:10,227478,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",
7956,Lil Baby,2022-06-16 23:12,145542,Drip Too Hard (Lil Baby & Gunna),
7957,Towkio,2022-06-16 23:16,224082,Heaven Only Knows,
7958,The Notorious B.I.G.,2022-06-16 23:21,302760,Juicy - 2005 Remaster,
7959,The Notorious B.I.G.,2022-06-16 23:25,230040,Hypnotize - 2005 Remaster,
7960,Kodak Black,2022-06-16 23:28,169344,Transportin',
7961,Kanye West,2022-06-16 23:33,299613,All Of The Lights,
7962,BIA,2022-06-16 23:37,250722,LONDON (feat. J. Cole),
7963,Playboi Carti,2022-06-16 23:57,235535,wokeuplikethis*,
7964,A$AP Rocky,2022-06-16 23:59,158205,Sundress,
7965,Unknown Artist,2022-06-17 00:04,280293,Unknown Track,
7966,Drake,2022-06-17 00:08,241853,Legend,
7967,Subtronics,2022-06-17 00:32,12274,Scream Saver,
7968,Jaden,2022-06-17 00:32,3552,Summertime In Paris,
7969,Ol' Dirty Bastard,2022-06-17 00:32,3808,Shimmy Shimmy Ya,
7970,BIA,2022-06-17 00:36,250722,LONDON (feat. J. Cole),
7971,Lil Baby,2022-06-17 00:47,187464,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),
7972,Lil Baby,2022-06-17 00:49,154023,Pure Cocaine,
7973,Mura Masa,2022-06-17 00:52,192160,Love$ick (feat. A$AP Rocky),
7974,Kanye West,2022-06-17 00:56,215320,Violent Crimes,
7975,Michael Seyer,2022-06-17 00:59,193573,Little China Boy,
7976,UMI,2022-06-17 01:02,160500,Butterfly,
7977,BIA,2022-06-17 01:06,250722,LONDON (feat. J. Cole),
7978,Doja Cat,2022-06-17 01:10,237893,Say So,
7979,Doja Cat,2022-06-17 01:13,186173,You Right,
7980,Doja Cat,2022-06-17 01:17,208866,Kiss Me More (feat. SZA),
7981,UMI,2022-06-17 01:20,220199,sorry,
7982,Marshmello,2022-06-17 01:24,195200,Chasing Colors (feat. Noah Cyrus),
7983,YUNGBLUD,2022-06-17 01:27,181837,mars,
7984,Kanye West,2022-06-17 01:32,333293,Gone,
7985,Kanye West,2022-06-17 01:42,547733,Runaway,
7986,Childish Gambino,2022-06-17 01:48,317293,Les,
7987,Trippie Redd,2022-06-17 01:52,247714,Rich MF (feat. Polo G & Lil Durk),
7988,BROCKHAMPTON,2022-06-17 01:56,251250,1999 WILDFIRE,
7989,Chance the Rapper,2022-06-17 02:06,232719,Cocoa Butter Kisses,
7990,Chance the Rapper,2022-06-17 02:07,12310,Cocoa Butter Kisses,
7991,Chance the Rapper,2022-06-17 02:08,62212,Cocoa Butter Kisses,
7992,Drake,2022-06-17 02:12,227880,"Hold On, We're Going Home",
7993,Kanye West,2022-06-17 02:15,215320,Violent Crimes,
7994,A$AP Rocky,2022-06-17 02:18,183120,Kids Turned Out Fine,
7995,Travis Scott,2022-06-17 02:21,175720,HIGHEST IN THE ROOM,
7996,Kid Cudi,2022-06-17 02:25,210893,Man On The Moon,
7997,Mac Miller,2022-06-17 02:33,480186,Cinderella (feat. Ty Dolla $ign),
7998,Glass Animals,2022-06-17 02:37,238805,Heat Waves,
7999,Childish Gambino,2022-06-17 02:39,6078,Redbone,
8000,Trippie Redd,2022-06-17 02:39,121680,Taking A Walk,
8001,Childish Gambino,2022-06-17 08:20,320609,Redbone,
8002,Unknown Artist,2022-06-17 08:25,171000,Unknown Track,
8003,A$AP Rocky,2022-06-17 08:28,158205,Sundress,
8004,Moby,2022-06-17 08:32,241173,Porcelain,
8005,Travis Scott,2022-06-17 08:35,218283,NO BYSTANDERS,
8006,Gunna,2022-06-17 08:39,197760,DOLLAZ ON MY HEAD (feat. Young Thug),
8007,J. Cole,2022-06-17 08:43,241160,Power Trip (feat. Miguel),
8008,Travis Scott,2022-06-17 08:46,209115,COFFEE BEAN,
8009,Gunna,2022-06-17 08:49,199011,Oh Okay (feat. Young Thug & Lil Baby),
8010,Childish Gambino,2022-06-17 08:55,317293,Les,
8011,Kid Cudi,2022-06-17 08:58,210773,Is There Any Love,
8012,Kanye West,2022-06-17 09:07,547733,Runaway,
8013,Don Toliver,2022-06-17 09:11,211406,Company Pt 2,
8014,Kanye West,2022-06-17 09:16,299613,All Of The Lights,
8015,Daniel Caesar,2022-06-17 09:20,246972,Streetcar,
8016,Jhené Aiko,2022-06-17 09:25,276960,Sativa,
8017,Calvin Harris,2022-06-17 09:29,230813,Slide (feat. Frank Ocean & Migos),
8018,Frank Ocean,2022-06-17 09:34,302346,Novacane,
8019,Glass Animals,2022-06-17 09:38,238805,Heat Waves,
8020,Kanye West,2022-06-17 09:42,262933,Welcome To Heartbreak,
8021,Future,2022-06-17 09:45,186842,Over Your Head,
8022,Trippie Redd,2022-06-17 09:49,236883,Miss The Rage (feat. Playboi Carti),
8023,The Strumbellas,2022-06-17 09:52,203653,Spirits,
8024,Trippie Redd,2022-06-17 09:54,121680,Taking A Walk,
8025,Mac Miller,2022-06-17 09:59,287040,Ladders,
8026,The Weeknd,2022-06-17 10:00,19808,Save Your Tears,
8027,The Weeknd,2022-06-17 17:56,195825,Save Your Tears,
8028,Kid Cudi,2022-06-17 18:01,0,Man On The Moon,
8029,Migos,2022-06-17 18:01,212712,Hannah Montana,
8030,Kanye West,2022-06-17 18:01,3877,Violent Crimes,
8031,Kid Cudi,2022-06-17 18:05,210893,Man On The Moon,
8032,Kanye West,2022-06-17 18:05,2230,Violent Crimes,
8033,Gunna,2022-06-17 18:08,219816,Car Sick (feat. NAV & Metro Boomin),
8034,A$AP Rocky,2022-06-17 18:12,183120,Kids Turned Out Fine,
8035,Towkio,2022-06-17 18:34,224082,Heaven Only Knows,
8036,Future,2022-06-17 18:37,196834,Heart In Pieces,
8037,JACKBOYS,2022-06-17 18:40,181144,GATTI,
8038,Nipsey Hussle,2022-06-17 18:44,223949,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),
8039,Kodak Black,2022-06-17 18:53,141781,Halloween,
8040,Baby Keem,2022-06-17 18:55,146332,range brothers (with Kendrick Lamar),
8041,Baby Keem,2022-06-17 19:06,170211,range brothers (with Kendrick Lamar),
8042,Post Malone,2022-06-17 19:10,223347,I Fall Apart,
8043,Frank Ocean,2022-06-17 19:17,307151,Nights,
8044,Kanye West,2022-06-17 19:21,262933,Welcome To Heartbreak,
8045,Young Stoner Life,2022-06-17 19:25,215693,Solid (feat. Drake),
8046,Viniq,2022-06-17 19:40,108054,Pretty Face,
8047,Viniq,2022-06-17 20:16,4435,Pretty Face,
8048,Jack Harlow,2022-06-17 20:16,853,HEAVY HITTER,
8049,Ol' Dirty Bastard,2022-06-17 20:22,835,Shimmy Shimmy Ya,
8050,French Montana,2022-06-17 20:22,5923,Mopstick (with Kodak Black),
8051,Kendrick Lamar,2022-06-17 20:22,386906,Money Trees,
8052,Drake,2022-06-17 20:25,45603,Controlla,
8053,Drake,2022-06-17 20:25,36935,Intro,
8054,Drake,2022-06-17 20:29,172113,Falling Back,
8055,Drake,2022-06-17 20:30,95132,Texts Go Green,
8056,Drake,2022-06-17 20:31,48390,Currents,
8057,Drake,2022-06-17 20:35,173097,A Keeper,
8058,Drake,2022-06-17 20:36,24329,Calling My Name,
8059,Drake,2022-06-17 20:36,6710,Massive,
8060,Drake,2022-06-17 20:36,7383,Sticky,
8061,Drake,2022-06-17 20:36,5247,Flight's Booked,
8062,Drake,2022-06-17 20:37,24706,Overdrive,
8063,Drake,2022-06-17 20:37,12631,Down Hill,
8064,Drake,2022-06-17 20:38,1811,A Keeper,
8065,Drake,2022-06-17 20:38,3413,Calling My Name,
8066,Drake,2022-06-17 20:38,2809,Massive,
8067,Drake,2022-06-17 20:38,2832,Overdrive,
8068,Drake,2022-06-17 20:38,27817,Tie That Binds,
8069,Drake,2022-06-17 20:38,8405,Liability,
8070,Drake,2022-06-17 20:38,15627,Jimmy Cooks (feat. 21 Savage),
8071,Drake,2022-06-17 20:38,10983,Sticky,
8072,Drake,2022-06-17 20:38,3111,Flight's Booked,
8073,Drake,2022-06-17 20:39,6965,Down Hill,
8074,Drake,2022-06-17 21:05,33158,Jimmy Cooks (feat. 21 Savage),
8075,BIA,2022-06-17 21:09,250722,LONDON (feat. J. Cole),
8076,Drake,2022-06-17 21:12,173097,A Keeper,
8077,Drake,2022-06-17 21:13,4964,Jimmy Cooks (feat. 21 Savage),
8078,Drake,2022-06-17 21:13,8034,Sticky,
8079,Drake,2022-06-17 21:17,219595,Jimmy Cooks (feat. 21 Savage),
8080,Drake,2022-06-17 21:21,243227,Sticky,
8081,Lil Yachty,2022-06-17 21:23,139845,NBAYOUNGBOAT,
8082,Playboi Carti,2022-06-17 21:23,8257,Magnolia,
8083,Headie One,2022-06-17 21:27,237516,Only You Freestyle,
8084,Drake,2022-06-17 21:33,357706,Forever,
8085,Meek Mill,2022-06-17 21:36,180522,Going Bad (feat. Drake),
8086,J. Cole,2022-06-17 21:40,196946,9 5 . s o u t h,
8087,Young Money,2022-06-17 21:43,188320,Trophies,
8088,Meek Mill,2022-06-17 21:45,161052,Sharing Locations (feat. Lil Baby & Lil Durk),
8089,Migos,2022-06-17 21:49,190288,Stir Fry,
8090,Migos,2022-06-17 21:54,37505,Narcos,
8091,Migos,2022-06-17 21:54,303076,MotorSport,
8092,Migos,2022-06-17 21:58,242407,T-Shirt,
8093,Migos,2022-06-17 21:58,9029,Bad and Boujee (feat. Lil Uzi Vert),
8094,Miguel,2022-06-17 21:59,10170,Come Through and Chill (feat. J. Cole & Salaam Remi),
8095,Pop Smoke,2022-06-17 22:02,203586,Bout A Million (feat. 42 Dugg & 21 Savage),
8096,21 Savage,2022-06-17 22:02,1857,1.5,
8097,21 Savage,2022-06-17 22:02,8167,Mr. Right Now (feat. Drake),
8098,Metro Boomin,2022-06-17 22:04,102469,Overdue (with Travis Scott),
8099,J. Cole,2022-06-17 22:08,225960,Can't Get Enough,
8100,Kendrick Lamar,2022-06-17 22:09,82876,DNA.,
8101,Kendrick Lamar,2022-06-17 22:12,150813,HUMBLE.,
8102,Lil Wayne,2022-06-17 22:16,271946,Right Above It,
8103,PARTYNEXTDOOR,2022-06-17 22:19,99213,Break from Toronto,
8104,Blxst,2022-06-17 22:22,161684,Chosen (feat. Ty Dolla $ign),
8105,Frank Ocean,2022-06-17 22:25,210285,Chanel,
8106,Unknown Artist,2022-06-17 22:31,350407,Unknown Track,
8107,Unknown Artist,2022-06-17 22:35,255738,Unknown Track,
8108,Childish Gambino,2022-06-17 22:38,184746,Time (feat. Ariana Grande),
8109,Lil Baby,2022-06-17 23:20,2136,Heatin Up (feat. Gunna),
8110,Childish Gambino,2022-06-17 23:20,2856,Time (feat. Ariana Grande),
8111,A$AP ANT,2022-06-17 23:22,155076,The God Hour,
8112,Calvin Harris,2022-06-17 23:23,13580,Slide (feat. Frank Ocean & Migos),
8113,Donnie Trumpet & The Social Experiment,2022-06-17 23:26,226013,Sunday Candy,
8114,Post Malone,2022-06-17 23:32,218320,On The Road (feat. Meek Mill & Lil Baby),
8115,Post Malone,2022-06-17 23:35,174853,Goodbyes (feat. Young Thug),
8116,Post Malone,2022-06-17 23:38,206453,Rich & Sad,
8117,Lil Uzi Vert,2022-06-17 23:42,199993,Erase Your Social,
8118,Playboi Carti,2022-06-17 23:45,193574,Rockstar Made,
8119,Kanye West,2022-06-17 23:52,52941,Bound 2,
8120,Playboi Carti,2022-06-17 23:52,218943,Stop Breathing,
8121,Travis Scott,2022-06-18 01:09,150043,YOSEMITE,
8122,Travis Scott,2022-06-18 01:12,175720,HIGHEST IN THE ROOM,
8123,A$AP Rocky,2022-06-18 01:21,1416,L$D,
8124,Gunna,2022-06-18 01:21,203197,DOLLAZ ON MY HEAD (feat. Young Thug),
8125,Kanye West,2022-06-18 01:21,214524,Flashing Lights,
8126,Lil Uzi Vert,2022-06-18 01:21,21037,20 Min,
8127,Lil Uzi Vert,2022-06-18 01:23,111920,20 Min,
8128,A$AP Rocky,2022-06-18 01:24,6466,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",
8129,A$AP Rocky,2022-06-18 01:24,15789,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",
8130,NAV,2022-06-18 01:27,2361,Champion (feat. Travis Scott),
8131,Lil Duke,2022-06-18 01:27,3583,On My Vibe (Feat. Travi$ Scott),
8132,A$AP Rocky,2022-06-18 01:27,203209,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",
8133,J. Cole,2022-06-18 01:28,662,Deja Vu,
8134,J. Cole,2022-06-18 01:28,639,Deja Vu,
8135,Kendrick Lamar,2022-06-18 01:28,2350,Big Shot (with Travis Scott),
8136,Childish Gambino,2022-06-18 01:28,662,"III. Telegraph Ave. (""Oakland"" by Lloyd)",
8137,NAV,2022-06-18 01:28,4010,Held Me Down,
8138,J. Cole,2022-06-18 01:39,2070,Deja Vu,
8139,NAV,2022-06-18 01:39,14297,Held Me Down,
8140,NAV,2022-06-18 01:39,223299,Held Me Down,
8141,Miley Cyrus,2022-06-18 01:40,15650,We Can't Stop,
8142,Sum 41,2022-06-18 01:41,102678,Pieces,
8143,Linkin Park,2022-06-18 01:42,1996,Numb,
8144,Kendrick Lamar,2022-06-18 01:43,1695,Now Or Never - Bonus Track,
8145,Tove Lo,2022-06-18 01:43,2066,Habits (Stay High),
8146,The Chainsmokers,2022-06-18 01:43,1811,Don't Let Me Down,
8147,Robin Thicke,2022-06-18 01:43,90836,Blurred Lines,
8148,Adele,2022-06-18 01:45,15627,Skyfall,
8149,Rihanna,2022-06-18 01:45,5131,We Found Love,
8150,P!nk,2022-06-18 01:45,4736,Just Give Me a Reason (feat. Nate Ruess),
8151,Katy Perry,2022-06-18 01:45,100542,Part Of Me,
8152,t.A.T.u.,2022-06-18 01:45,1695,Loves Me Not,
8153,One Direction,2022-06-18 01:45,1578,Story of My Life,
8154,MIKA,2022-06-18 01:45,2020,"Relax, Take It Easy",
8155,Justin Timberlake,2022-06-18 01:47,1950,Mirrors,
8156,Avicii,2022-06-18 01:47,105906,The Nights,
8157,Avril Lavigne,2022-06-18 01:47,1834,Innocence,
8158,Taylor Swift,2022-06-18 01:47,1811,22,
8159,Bad Meets Evil,2022-06-18 01:49,120859,Lighters,
8160,OneRepublic,2022-06-18 01:49,2229,Counting Stars,
8161,P!nk,2022-06-18 01:49,3529,So What,
8162,Bruno Mars,2022-06-18 01:49,1904,The Lazy Song,
8163,Ne-Yo,2022-06-18 01:51,122880,So Sick,
8164,Kesha,2022-06-18 01:52,1323,Die Young,
8165,J. Cole,2022-06-18 01:52,4736,Deja Vu,
8166,Jessie J,2022-06-18 01:52,464,Price Tag,
8167,Little Mix,2022-06-18 01:52,1834,Wings,
8168,Jason Mraz,2022-06-18 01:52,2020,I'm Yours,
8169,Katy Perry,2022-06-18 01:52,4063,Hot N Cold,
8170,Katy Perry,2022-06-18 01:52,2043,Hot N Cold,
8171,Katy Perry,2022-06-18 01:52,4411,Hot N Cold,
8172,NAV,2022-06-18 01:52,1973,Held Me Down,
8173,Childish Gambino,2022-06-18 01:53,1532,II. Worldstar,
8174,Kanye West,2022-06-18 01:53,1741,Street Lights,
8175,Baby Keem,2022-06-18 01:53,1578,Opinions,
8176,Childish Gambino,2022-06-18 01:53,1486,"III. Telegraph Ave. (""Oakland"" by Lloyd)",
8177,Childish Gambino,2022-06-18 01:53,2182,That Power,
8178,Lil Tecca,2022-06-18 01:56,2066,ABOUT YOU (with NAV),
8179,Kodak Black,2022-06-18 01:56,186827,Halloween,
8180,YUNGBLUD,2022-06-18 01:56,1625,strawberry lipstick,
8181,Glass Animals,2022-06-18 01:56,1741,Heat Waves,
8182,YUNGBLUD,2022-06-18 01:58,116494,strawberry lipstick,
8183,Drake,2022-06-18 02:01,789,Controlla,
8184,Frank Ocean,2022-06-18 02:01,859,Lost,
8185,Lil Tecca,2022-06-18 02:01,169505,ABOUT YOU (with NAV),
8186,A$AP Rocky,2022-06-18 02:01,4202,Wild for the Night (feat. Skrillex & Birdy Nam Nam),
8187,A$AP Rocky,2022-06-18 02:01,1277,Wild for the Night (feat. Skrillex & Birdy Nam Nam),
8188,Kendrick Lamar,2022-06-18 02:01,673,All The Stars (with SZA),
8189,Kendrick Lamar,2022-06-18 02:01,882,All The Stars (with SZA),
8190,Unknown Artist,2022-06-18 02:01,882,Unknown Track,
8191,YUNGBLUD,2022-06-18 02:01,1323,cotton candy,
8192,The Notorious B.I.G.,2022-06-18 02:01,1300,Notorious Thugs - 2014 Remaster,
8193,Drake,2022-06-18 02:04,998,"Hold On, We're Going Home",
8194,A$AP Rocky,2022-06-18 02:04,206843,Fashion Killa,
8195,The Weeknd,2022-06-18 02:04,1184,Heartless,
8196,Funkadelic,2022-06-18 02:04,1137,Hit It and Quit It,
8197,Sheck Wes,2022-06-18 02:04,1648,Mo Bamba,
8198,SRTW,2022-06-18 02:04,1044,Whispering Still - Little Rose Remix,
8199,PARTYNEXTDOOR,2022-06-18 02:06,95619,Break from Toronto,
8200,The Beatles,2022-06-18 02:06,928,Here Comes The Sun - Remastered 2009,
8201,Travis Scott,2022-06-18 02:06,5061,R.I.P. SCREW,
8202,A$AP Mob,2022-06-18 02:10,812,Yamborghini High (feat. Juicy J),
8203,UMI,2022-06-18 02:10,905,Butterfly,
8204,Chance the Rapper,2022-06-18 02:10,905,Cocoa Butter Kisses,
8205,Chance the Rapper,2022-06-18 02:10,6455,Cocoa Butter Kisses,
8206,Baby Keem,2022-06-18 02:10,1602,range brothers (with Kendrick Lamar),
8207,Childish Gambino,2022-06-18 02:10,193607,Freaks And Geeks,
8208,Ol' Dirty Bastard,2022-06-18 02:10,464,Shimmy Shimmy Ya,
8209,Ol' Dirty Bastard,2022-06-18 02:10,789,Shimmy Shimmy Ya,
8210,Dre'es,2022-06-18 02:10,882,Warm (feat. Mia),
8211,blackbear,2022-06-18 02:10,2716,me & ur ghost,
8212,Fivio Foreign,2022-06-18 02:10,603,Magic City,
8213,Chance the Rapper,2022-06-18 02:13,162702,No Problem (feat. Lil Wayne & 2 Chainz),
8214,Chance the Rapper,2022-06-18 02:16,187315,Favorite Song,
8215,21 Savage,2022-06-18 02:16,1114,Ghostface Killers (feat. Travis Scott),
8216,Matty Wood$,2022-06-18 02:16,1091,Sunday,
8217,Ol' Dirty Bastard,2022-06-18 02:16,975,Shimmy Shimmy Ya,
8218,Kid Cudi,2022-06-18 02:16,928,Mr. Rager,
8219,Don Toliver,2022-06-18 02:16,1091,No Idea,
8220,Don Toliver,2022-06-18 02:16,952,No Idea,
8221,Fivio Foreign,2022-06-18 02:16,7662,Magic City,
8222,Nigo,2022-06-18 02:16,464,Heavy (with Lil Uzi Vert),
8223,Nigo,2022-06-18 02:16,1068,Heavy (with Lil Uzi Vert),
8224,Kodak Black,2022-06-18 02:18,145681,Transportin',
8225,Petit Biscuit,2022-06-18 02:19,1393,Problems,
8226,Gunna,2022-06-18 02:19,650,Oh Okay (feat. Young Thug & Lil Baby),
8227,Frank Ocean,2022-06-18 02:19,789,In My Room,
8228,A$AP Rocky,2022-06-18 02:19,882,L$D,
8229,Pop Smoke,2022-06-18 02:19,1300,Bout A Million (feat. 42 Dugg & 21 Savage),
8230,UMI,2022-06-18 02:19,743,This Universe,
8231,Belly,2022-06-18 02:19,2786,Better Believe,
8232,PARTYNEXTDOOR,2022-06-18 02:19,882,Over Here (feat. Drake),
8233,Michael Seyer,2022-06-18 02:19,789,Little China Boy,
8234,Lil Tecca,2022-06-18 02:19,1323,SEASIDE (feat. iann dior),
8235,Trippie Redd,2022-06-18 02:19,835,Miss The Rage (feat. Playboi Carti),
8236,22Gz,2022-06-18 02:19,812,"Suburban, Pt. 2",
8237,Mac Miller,2022-06-18 02:19,882,Cinderella (feat. Ty Dolla $ign),
8238,The Beatles,2022-06-18 02:19,673,Yesterday - Remastered 2009,
8239,Young the Giant,2022-06-18 02:19,975,Mind Over Matter,
8240,Kendrick Lamar,2022-06-18 02:19,1300,Money Trees,
8241,UMI,2022-06-18 02:19,650,sorry,
8242,Frank Ocean,2022-06-18 02:22,1300,Biking,
8243,Playboi Carti,2022-06-18 02:22,1137,Rockstar Made,
8244,Childish Gambino,2022-06-18 02:22,1230,Redbone,
8245,Calvin Harris,2022-06-18 02:22,214947,Slide (feat. Frank Ocean & Migos),
8246,Childish Gambino,2022-06-18 02:22,2484,Lights Turned On,
8247,Trippie Redd,2022-06-18 02:23,1834,The Grinch,
8248,A$AP Rocky,2022-06-18 02:23,766,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",
8249,Childish Gambino,2022-06-18 02:23,696,Les,
8250,Future,2022-06-18 02:27,247873,Codeine Crazy,
8251,New York Dolls,2022-06-18 02:27,928,Lonely Planet Boy,
8252,Kanye West,2022-06-18 02:27,19783,Wolves,
8253,Sublime,2022-06-18 02:28,696,Santeria,
8254,UMI,2022-06-18 02:28,789,Down to Earth,
8255,Jhené Aiko,2022-06-18 02:28,905,Sativa,
8256,Frank Ocean,2022-06-18 02:28,766,Forrest Gump,
8257,J. Cole,2022-06-18 02:28,3343,Power Trip (feat. Miguel),
8258,Marshmello,2022-06-18 02:28,952,Leave Before You Love Me (with Jonas Brothers),
8259,Elliott Smith,2022-06-18 02:28,719,Say Yes,
8260,Travis Scott,2022-06-18 02:28,1137,COFFEE BEAN,
